"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLRCBUS","199602","1.597","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199603","1.453","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199604","1.371","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199605","1.052","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199606","0.894","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199607","1.222","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199608","1.171","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199609","0.924","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199610","0.943","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199611","1.832","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199612","2.2","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199613","16.584","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199701","2.048","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199702","1.489","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199703","1.261","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199704","1.423","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199705","0.939","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199706","0.837","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199707","1.24","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199708","1.065","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199709","0.893","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199710","0.954","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199711","1.627","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199712","2.216","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199713","15.992","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199801","1.315","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199802","1.075","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199803","1.075","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199804","0.92","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199805","0.638","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199806","0.752","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199807","0.854","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199808","0.817","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199809","0.639","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199810","0.669","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199811","1.118","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199812","1.677","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199813","11.548","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199901","1.92","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199902","1.439","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199903","0.836","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199904","1.202","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199905","0.736","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199906","0.858","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199907","1.166","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199908","0.943","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199909","0.687","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199910","0.873","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199911","1.216","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199912","2.105","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","199913","13.981","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200001","1.466","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200002","1.093","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200003","0.848","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200004","0.967","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200005","0.648","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200006","0.656","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200007","0.792","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200008","0.81","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200009","0.67","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200010","0.531","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200011","1.101","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200012","1.775","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200013","11.358","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200101","1.425","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200102","1.131","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200103","1.035","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200104","1.026","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200105","0.644","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200106","0.724","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200107","0.887","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200108","0.901","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200109","0.606","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200110","0.78","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200111","1.046","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200112","1.766","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200113","11.971","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200201","1.363","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200202","1.188","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200203","1.123","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200204","0.996","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200205","0.757","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200206","0.696","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200207","0.968","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200208","0.862","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200209","0.619","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200210","0.818","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200211","1.231","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200212","1.626","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200213","12.248","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200301","1.497","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200302","1.255","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200303","0.922","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200304","1.048","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200305","0.747","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200306","0.655","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200307","0.931","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200308","0.925","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200309","0.593","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200310","0.728","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200311","1.155","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200312","1.791","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200313","12.247","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200401","1.467","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200402","1.18","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200403","0.782","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200404","0.952","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200405","0.68","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200406","0.655","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200407","0.895","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200408","0.767","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200409","0.625","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200410","0.663","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200411","1.071","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200412","1.697","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200413","11.434","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200501","1.002","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200502","0.779","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200503","0.749","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200504","0.641","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200505","0.508","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200506","0.539","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200507","0.641","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200508","0.61","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200509","0.436","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200510","0.482","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200511","0.749","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200512","1.299","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200513","8.435","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200601","0.682","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200602","0.619","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200603","0.621","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200604","0.409","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200605","0.425","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200606","0.448","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200607","0.45","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200608","0.45","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200609","0.382","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200610","0.547","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200611","0.64","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200612","0.735","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200613","6.408","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200701","0.815","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200702","0.791","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200703","0.728","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200704","0.533","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200705","0.522","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200706","0.501","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200707","0.513","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200708","0.549","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200709","0.494","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200710","0.671","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200711","0.799","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200712","0.865","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200713","7.782","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200801","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200802","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200803","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200804","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200805","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200806","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200807","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200808","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200809","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200810","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200811","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200812","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200813","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200901","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200902","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200903","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200904","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200905","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200906","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200907","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200908","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200909","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200910","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200911","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200912","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","200913","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","201001","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","201002","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
"CLRCBUS","201003","Not Available","1","Coal Consumed by the Residential Sector","Trillion Btu"
